district_id,latitude,longitude,county_name,student_count,teacher_count,school_count,district_name,state,date,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,new_unspecified_cases,cumulative_unspecified_cases,source
1803960,38.4164657,-086.9878027,Dubois County,3155,160,6,Greater Jasper Consolidated Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073540
1803990,39.6574711,-086.9194703,Putnam County,1888,122,5,Greencastle Community School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1803990,39.6574711,-086.9194703,Putnam County,1888,122,5,Greencastle Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073541
1804050,39.8503259,-085.7615142,Hancock County,4476,266,8,Greenfield-Central Community Schools,IN,2020-08-28,0,2,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804050,39.8503259,-085.7615142,Hancock County,4476,266,8,Greenfield-Central Community Schools,IN,2020-09-08,0,2,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073542
1804080,39.3176697,-085.4670069,Decatur County,2152,117,3,Greensburg Community Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804080,39.3176697,-085.4670069,Decatur County,2152,117,3,Greensburg Community Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073543
1804110,39.6167707,-086.1139317,Johnson County,4041,228,6,Greenwood Community School Corporation,IN,2020-08-28,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804110,39.6167707,-086.1139317,Johnson County,4041,228,6,Greenwood Community School Corporation,IN,2020-09-08,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073544
1804140,39.5643480,-086.4941281,Morgan County,1522,110,3,Monroe-Gregg School District,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804140,39.5643480,-086.4941281,Morgan County,1522,110,3,Monroe-Gregg School District,IN,2020-09-08,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073545
1804170,41.5321823,-087.4292524,Lake County,2449,146,5,Griffith Public Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804170,41.5321823,-087.4292524,Lake County,2449,146,5,Griffith Public Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073546
1804230,41.5376227,-084.8908272,DeKalb County,291,26,2,Hamilton Community Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804230,41.5376227,-084.8908272,DeKalb County,291,26,2,Hamilton Community Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073547
1804260,40.1542826,-085.9911277,Hamilton County,2334,121,4,Hamilton Heights School Corporation,IN,2020-08-28,0,5,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804260,40.1542826,-085.9911277,Hamilton County,2334,121,4,Hamilton Heights School Corporation,IN,2020-09-08,0,5,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073548
1804320,41.6216378,-087.4938102,Lake County,13239,759,19,Hammond School City,IN,2020-08-28,0,0,0,0,,5,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804320,41.6216378,-087.4938102,Lake County,13239,759,19,Hammond School City,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073549
1804350,41.3911040,-087.4787303,Lake County,2387,123,4,Hanover Community School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804350,41.3911040,-087.4787303,Lake County,2387,123,4,Hanover Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073550
1804470,40.4354804,-086.2531105,Howard County,2701,163,4,Western School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804470,40.4354804,-086.2531105,Howard County,2701,163,4,Western School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073551
1804500,40.2966004,-085.5088058,Delaware County,877,60,3,Wes-Del Community Schools,IN,2020-08-28,0,0,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804500,40.2966004,-085.5088058,Delaware County,877,60,3,Wes-Del Community Schools,IN,2020-09-08,0,0,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073552
1804560,41.5466221,-087.4576162,Lake County,3271,183,6,Highland School Town,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804560,41.5466221,-087.4576162,Lake County,3271,183,6,Highland School Town,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073553
1804590,41.5288988,-087.2687662,Lake County,4103,183,6,Hobart School City,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804590,41.5288988,-087.2687662,Lake County,4103,183,6,Hobart School City,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073554
1804620,41.5610433,-087.2767486,Lake County,1663,96,4,River Forest Community School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804620,41.5610433,-087.2767486,Lake County,1663,96,4,River Forest Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073555
1804710,40.8263938,-085.4785975,Huntington County,5126,322,10,Huntington County Community School Corporation,IN,2020-08-28,0,0,0,0,,2,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804710,40.8263938,-085.4785975,Huntington County,5126,322,10,Huntington County Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073556
1804770,39.7930964,-086.1360915,Marion County,26410,1894,58,Indianapolis Public Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804770,39.7930964,-086.1360915,Marion County,26410,1894,58,Indianapolis Public Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073557
1804800,39.1700736,-085.3040620,Ripley County,824,53,2,Jac-Cen-Del Community School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804800,39.1700736,-085.3040620,Ripley County,824,53,2,Jac-Cen-Del Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073558
1804980,40.4349560,-085.0023313,Jay County,3167,196,8,Jay School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1804980,40.4349560,-085.0023313,Jay County,3167,196,8,Jay School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073559
1805190,38.9962289,-085.6281030,Jennings County,4187,249,8,Jennings County Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1805190,38.9962289,-085.6281030,Jennings County,4187,249,8,Jennings County Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073560
1805280,41.1663188,-087.1133452,Jasper County,3357,208,5,Kankakee Valley School Corporation,IN,2020-08-28,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1805280,41.1663188,-087.1133452,Jasper County,3357,208,5,Kankakee Valley School Corporation,IN,2020-09-08,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073561
1805340,41.2775323,-086.5956990,Starke County,1845,113,3,Knox Community School Corporation,IN,2020-08-28,0,0,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1805340,41.2775323,-086.5956990,Starke County,1845,113,3,Knox Community School Corporation,IN,2020-09-08,0,0,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073562
1805370,40.4833517,-086.1363902,Howard County,6180,386,12,Kokomo-Center Township Consolidated School Corporation,IN,2020-08-28,0,2,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1805370,40.4833517,-086.1363902,Howard County,6180,386,12,Kokomo-Center Township Consolidated School Corporation,IN,2020-09-08,0,2,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073563
1805400,40.4108906,-086.8633508,Tippecanoe County,7996,491,13,Lafayette School Corporation,IN,2020-08-28,0,1,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1805400,40.4108906,-086.8633508,Tippecanoe County,7996,491,13,Lafayette School Corporation,IN,2020-09-08,0,1,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073564
1805450,41.4781248,-087.4616638,Lake County,9645,484,10,Lake Central School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1805450,41.4781248,-087.4616638,Lake County,9645,484,10,Lake Central School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073565
1805460,41.5510712,-087.3854897,Lake County,1798,106,3,Lake Ridge Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1805460,41.5510712,-087.3854897,Lake County,1798,106,3,Lake Ridge Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073566
1805520,41.6710316,-085.3749799,LaGrange County,1868,122,5,Lakeland School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1805520,41.6710316,-085.3749799,LaGrange County,1868,122,5,Lakeland School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073567
1805550,41.3691485,-085.7709116,Kosciusko County,2939,209,5,Wawasee Community School Corporation,IN,2020-08-28,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1805550,41.3691485,-085.7709116,Kosciusko County,2939,209,5,Wawasee Community School Corporation,IN,2020-09-08,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073568
1805580,41.5533603,-086.6722619,LaPorte County,6417,384,11,La Porte Community School Corporation,IN,2020-08-28,0,0,0,0,,2,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1805580,41.5533603,-086.6722619,LaPorte County,6417,384,11,La Porte Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073569
1805670,39.8803558,-086.0104666,Marion County,16035,800,17,Lawrence Township Metropolitan School District,IN,2020-08-28,0,0,0,2,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1805670,39.8803558,-086.0104666,Marion County,16035,800,17,Lawrence Township Metropolitan School District,IN,2020-09-08,0,0,0,2,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073570
1805700,39.1260014,-084.8769927,Dearborn County,2077,121,4,Lawrenceburg Community School Corporation,IN,2020-08-28,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1805700,39.1260014,-084.8769927,Dearborn County,2077,121,4,Lawrenceburg Community School Corporation,IN,2020-09-08,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073571
1805790,40.0209021,-086.4328689,Boone County,3437,189,6,Lebanon Community School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1805790,40.0209021,-086.4328689,Boone County,3437,189,6,Lebanon Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073572
1805880,40.1561119,-085.2670793,Delaware County,1193,72,3,Liberty-Perry Community School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1805880,40.1561119,-085.2670793,Delaware County,1193,72,3,Liberty-Perry Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073573
1805910,39.0390859,-087.1889746,Greene County,1366,94,3,Linton-Stockton School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1805910,39.0390859,-087.1889746,Greene County,1366,94,3,Linton-Stockton School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073574
1806030,40.7537328,-086.3777566,Cass County,4293,260,9,Logansport Community School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806030,40.7537328,-086.3777566,Cass County,4293,260,9,Logansport Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073575
1806060,38.7220343,-086.8729400,Martin County,837,57,3,Loogootee Community School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806060,38.7220343,-086.8729400,Martin County,837,57,3,Loogootee Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073576
1806080,40.3342990,-087.3491772,Warren County,1321,81,4,Warren County Metropolitan School District,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806080,40.3342990,-087.3491772,Warren County,1321,81,4,Warren County Metropolitan School District,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073577
1806090,40.6589088,-086.0521524,Miami County,2175,117,4,Maconaquah School Corporation,IN,2020-08-28,0,4,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806090,40.6589088,-086.0521524,Miami County,2175,117,4,Maconaquah School Corporation,IN,2020-09-08,0,4,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073578
1806120,38.8223292,-085.3941911,Jefferson County,2766,168,6,Madison Consolidated Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806120,38.8223292,-085.3941911,Jefferson County,2766,168,6,Madison Consolidated Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073579
1806240,40.3866817,-085.7145696,Grant County,1135,76,3,Madison-Grant United School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806240,40.3866817,-085.7145696,Grant County,1135,76,3,Madison-Grant United School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073580
1806270,40.9794042,-085.7889259,Wabash County,1629,83,3,Manchester Community Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806270,40.9794042,-085.7889259,Wabash County,1629,83,3,Manchester Community Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073581
1806390,40.5467502,-085.6533726,Grant County,3863,234,9,Marion Community Schools,IN,2020-08-28,0,0,0,0,,2,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806390,40.5467502,-085.6533726,Grant County,3863,234,9,Marion Community Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073582
1806480,40.1406145,-086.2376873,Hamilton County,1040,79,3,Sheridan Community Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806480,40.1406145,-086.2376873,Hamilton County,1040,79,3,Sheridan Community Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073583
1806510,39.4385590,-086.4396783,Morgan County,4381,265,10,Martinsville Schools Metropolitan School District,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806510,39.4385590,-086.4396783,Morgan County,4381,265,10,Martinsville Schools Metropolitan School District,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073584
1806570,41.6899266,-086.8588150,LaPorte County,5574,387,13,Michigan City Area Schools,IN,2020-08-28,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806570,41.6899266,-086.8588150,LaPorte County,5574,387,13,Michigan City Area Schools,IN,2020-09-08,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073585
1806600,41.6752746,-085.7621647,Elkhart County,4573,265,7,Middlebury Community Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806600,41.6752746,-085.7621647,Elkhart County,4573,265,7,Middlebury Community Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073586
1806630,39.1303792,-085.1477120,Ripley County,1083,84,4,Milan Community Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806630,39.1303792,-085.1477120,Ripley County,1083,84,4,Milan Community Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073587
1806660,39.6628360,-086.5726982,Hendricks County,1473,98,5,Mill Creek Community School Corporation,IN,2020-08-28,0,0,0,0,,1,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806660,39.6628360,-086.5726982,Hendricks County,1473,98,5,Mill Creek Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073588
1806840,41.6632698,-086.1608178,St. Joseph County,5423,320,10,Mishawaka School City,IN,2020-08-28,0,0,0,2,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806840,41.6632698,-086.1608178,St. Joseph County,5423,320,10,Mishawaka School City,IN,2020-09-08,0,0,0,2,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073589
1806870,40.4834793,-085.6171751,Grant County,2466,146,5,Mississinewa Community School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806870,40.4834793,-085.6171751,Grant County,2466,146,5,Mississinewa Community School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073590
1806900,38.7471951,-086.5181257,Lawrence County,1575,98,4,Mitchell Community Schools,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1806900,38.7471951,-086.5181257,Lawrence County,1575,98,4,Mitchell Community Schools,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073591
1807020,40.1129991,-085.3877672,Delaware County,811,52,2,Cowan Community School Corporation,IN,2020-08-28,0,0,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1807020,40.1129991,-085.3877672,Delaware County,811,52,2,Cowan Community School Corporation,IN,2020-09-08,0,0,0,1,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073592
1807080,40.2141256,-085.1555126,Randolph County,1115,70,2,Monroe Central School Corporation,IN,2020-08-28,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1807080,40.2141256,-085.1555126,Randolph County,1115,70,2,Monroe Central School Corporation,IN,2020-09-08,0,0,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073593
1807110,41.0244661,-086.5988063,Pulaski County,1229,87,3,Eastern Pulaski Community School Corporation,IN,2020-08-28,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1807110,41.0244661,-086.5988063,Pulaski County,1229,87,3,Eastern Pulaski Community School Corporation,IN,2020-09-08,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073594
1807140,39.5833441,-086.3278337,Morgan County,4436,224,7,Mooresville Consolidated School Corporation,IN,2020-08-28,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073444
1807140,39.5833441,-086.3278337,Morgan County,4436,224,7,Mooresville Consolidated School Corporation,IN,2020-09-08,0,1,0,0,,,https://c0cqk086.caspio.com/dp/621e000052017aa667244b4cb007?_ga=2.170079264.1431476329.1598559997-2144629757.1597073595
