district_id,state,district_name,latitude,longitude,date,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,new_unspecified_cases,cumulative_unspecified_cases,source,,,,,,,,,
4206430,PA,Conemaugh Valley School District,40.3585811,-78.858878,,,,,,,,,,,,,,,,,
4206480,PA,Conestoga Valley School District,40.0789698,-76.1977655,,,,,,,,,,,,,,,,,
4206550,PA,Conewago Valley School District,39.8545355,-77.0612589,,,,,,,,,,,,,,,,,
4206590,PA,Conneaut School District,41.6706177,-80.3681333,,,,,,,,,,,,,,,,,
4206660,PA,Connellsville Area School District,40.0068191,-79.4925995,,,,,,,,,,,,,,,,,
4206780,PA,Conrad Weiser Area School District,40.3690223,-76.1452446,,,,,,,,,,,,,,,,,
4206810,PA,Cornell School District,40.5053786,-80.1159088,,,,,,,,,,,,,,,,,
4206840,PA,Cornwall-Lebanon School District,40.3139322,-76.4105591,,,,,,,,,,,,,,,,,
4206860,PA,Corry Area School District,41.8815805,-79.6349846,,,,,,,,,,,,,,,,,
4206930,PA,Coudersport Area School District,41.7655387,-77.9674654,,,,,,,,,,,,,,,,,
4206960,PA,Council Rock School District,40.2515602,-74.9640703,,,,,,,,,,,,,,,,,
4207050,PA,Cranberry Area School District,41.3515317,-79.6753998,,,,,,,,,,,,,,,,,
4207080,PA,Crawford Central School District,41.561807,-80.0911753,,,,,,,,,,,,,,,,,
4207110,PA,Cumberland Valley School District,40.2281009,-77.0678377,,,,,,,,,,,,,,,,,
4207140,PA,Curwensville Area School District,40.9451366,-78.5949409,,,,,,,,,,,,,,,,,
4207200,PA,Dallas School District,41.3535565,-75.9225076,,,,,,,,,,,,,,,,,
4207230,PA,Dallastown Area School District,39.8738749,-76.6947542,,,,,,,,,,,,,,,,,
4207290,PA,Daniel Boone Area School District,40.249503,-75.7558168,,,,,,,,,,,,,,,,,
4207320,PA,Danville Area School District,40.9753072,-76.6374091,,,,,,,,,,,,,,,,,
4207530,PA,Delaware Valley School District,41.3291098,-74.871787,,,,,,,,,,,,,,,,,
4207540,PA,Deer Lakes School District,40.6224669,-79.8477985,,,,,,,,,,,,,,,,,
4207560,PA,Derry Area School District,40.3744693,-79.3113306,,,,,,,,,,,,,,,,,
4207590,PA,Derry Township School District,40.2677965,-76.6530603,,,,,,,,,,,,,,,,,
4207650,PA,Donegal School District,40.096392,-76.546921,,,,,,,,,,,,,,,,,
4207680,PA,Dover Area School District,40.0081064,-76.917811,,,,,,,,,,,,,,,,,
4207710,PA,Downingtown Area School District,40.0365134,-75.7086265,,,,,,,,,,,,,,,,,
4207830,PA,DuBois Area School District,41.1166281,-78.6996201,,,,,,,,,,,,,,,,,
4207980,PA,Dunmore School District,41.4139837,-75.606253,,,,,,,,,,,,,,,,,
4208010,PA,Duquesne City School District,40.3734609,-79.8501617,,,,,,,,,,,,,,,,,
4208060,PA,East Allegheny School District,40.3801249,-79.8073714,,,,,,,,,,,,,,,,,
4208280,PA,Forest Area School District,41.513304,-79.249705,,,,,,,,,,,,,,,,,
4208460,PA,Eastern Lebanon County School District,40.3334436,-76.2803388,,,,,,,,,,,,,,,,,
4208490,PA,East Lycoming School District,41.2567954,-76.6501523,,,,,,,,,,,,,,,,,
4208550,PA,East Penn School District,40.5139218,-75.5443284,,,,,,,,,,,,,,,,,
4208580,PA,East Pennsboro Area School District,40.288495,-76.9397727,,,,,,,,,,,,,,,,,
4208670,PA,East Stroudsburg Area School District,41.1354986,-75.0942712,,,,,,,,,,,,,,,,,
4208790,PA,Eastern York School District,39.9991106,-76.5653197,,,,,,,,,,,,,,,,,
4208820,PA,Eastern Lancaster County School District,40.1454662,-76.0271441,,,,,,,,,,,,,,,,,
4208850,PA,Easton Area School District,40.7207873,-75.2304868,,,,,,,,,,,,,,,,,
4209090,PA,Elizabeth Forward School District,40.2520395,-79.8671076,,,,,,,,,,,,,,,,,
4209120,PA,Elizabethtown Area School District,40.1394285,-76.6145427,,,,,,,,,,,,,,,,,
4209150,PA,Elk Lake School District,41.735754,-76.0230325,,,,,,,,,,,,,,,,,
4209240,PA,Ellwood City Area School District,40.8889297,-80.241471,,,,,,,,,,,,,,,,,
4209270,PA,Ephrata Area School District,40.2118728,-76.2045072,,,,,,,,,,,,,,,,,
4209300,PA,Erie City School District,42.120694,-80.0824352,,,,,,,,,,,,,,,,,
4209360,PA,Everett Area School District,39.8876229,-78.3939348,,,,,,,,,,,,,,,,,
4209480,PA,Exeter Township School District,40.3147378,-75.835498,,,,,,,,,,,,,,,,,
4209540,PA,Fairfield Area School District,39.7807331,-77.415401,,,,,,,,,,,,,,,,,
4209570,PA,Fairview School District,42.0263133,-80.236646,,,,,,,,,,,,,,,,,
4209600,PA,Karns City Area School District,40.9881721,-79.6975873,,,,,,,,,,,,,,,,,
4209660,PA,Fannett-Metal School District,40.1702195,-77.7295488,,,,,,,,,,,,,,,,,
4209690,PA,Farrell Area School District,41.2073557,-80.4969968,,,,,,,,,,,,,,,,,
4209750,PA,Ferndale Area School District,40.3646522,-78.9237802,,,,,,,,,,,,,,,,,
4209780,PA,Fleetwood Area School District,40.4707774,-75.8494617,,,,,,,,,,,,,,,,,
4209870,PA,Forbes Road School District,40.0710638,-78.0560967,,,,,,,,,,,,,,,,,
4209930,PA,Forest City Regional School District,41.7297201,-75.4327,,,,,,,,,,,,,,,,,
4209940,PA,Forest Hills School District,40.3268755,-78.7225093,,,,,,,,,,,,,,,,,
4209960,PA,Fort Cherry School District,40.3406394,-80.2996346,,,,,,,,,,,,,,,,,
4209990,PA,Fort LeBoeuf School District,41.950774,-79.9876028,,,,,,,,,,,,,,,,,
4210070,PA,Fox Chapel Area School District,40.5435091,-79.8846542,,,,,,,,,,,,,,,,,
4210110,PA,North Schuylkill School District,40.8130958,-76.3102062,,,,,,,,,,,,,,,,,
4210115,PA,North Star School District,40.1562742,-79.0276529,,,,,,,,,,,,,,,,,
4210200,PA,Franklin Area School District,41.3382745,-79.9036607,,,,,,,,,,,,,,,,,
4210230,PA,Franklin Regional School District,40.4426312,-79.6541522,,,,,,,,,,,,,,,,,
4210350,PA,Frazier School District,40.070497,-79.757568,,,,,,,,,,,,,,,,,
4210380,PA,Freedom Area School District,40.7241822,-80.2026275,,,,,,,,,,,,,,,,,
4210440,PA,Freeport Area School District,40.7200839,-79.6826206,,,,,,,,,,,,,,,,,
4210530,PA,Galeton Area School District,41.6797245,-77.6258294,,,,,,,,,,,,,,,,,
4210590,PA,Garnet Valley School District,39.8681712,-75.5053802,,,,,,,,,,,,,,,,,
4210620,PA,Gateway School District,40.4243902,-79.7582537,,,,,,,,,,,,,,,,,
4210650,PA,General McLane School District,41.9386098,-80.148896,,,,,,,,,,,,,,,,,
4210710,PA,Gettysburg Area School District,39.850019,-77.2979299,,,,,,,,,,,,,,,,,
4210740,PA,Girard School District,41.9852564,-80.330761,,,,,,,,,,,,,,,,,
4210830,PA,Glendale School District,40.7174075,-78.4916209,,,,,,,,,,,,,,,,,
4210860,PA,Governor Mifflin School District,40.2570225,-75.9661323,,,,,,,,,,,,,,,,,
4210870,PA,Great Valley School District,40.0398463,-75.5262773,,,,,,,,,,,,,,,,,
4210920,PA,Greensburg Salem School District,40.3965261,-79.513762,,,,,,,,,,,,,,,,,
4210950,PA,Greater Johnstown School District,40.3422418,-78.9475814,,,,,,,,,,,,,,,,,
4210980,PA,Greater Latrobe School District,40.2807514,-79.4260709,,,,,,,,,,,,,,,,,
4211010,PA,Greencastle-Antrim School District,39.7867185,-77.7224293,,,,,,,,,,,,,,,,,
4211160,PA,Greenville Area School District,41.4187428,-80.3552431,,,,,,,,,,,,,,,,,
4211190,PA,Greenwood School District,40.5587547,-77.1316927,,,,,,,,,,,,,,,,,
4211220,PA,Grove City Area School District,41.1600871,-80.1091495,,,,,,,,,,,,,,,,,
4211310,PA,Halifax Area School District,40.4918306,-76.832555,,,,,,,,,,,,,,,,,
4211340,PA,Hamburg Area School District,40.5341163,-76.0348037,,,,,,,,,,,,,,,,,
4211400,PA,Hampton Township School District,40.5868562,-79.9536807,,,,,,,,,,,,,,,,,
4211420,PA,Hanover Area School District,41.1998729,-75.9426933,,,,,,,,,,,,,,,,,
4211450,PA,Hanover Public School District,39.8117556,-76.983605,,,,,,,,,,,,,,,,,
4211490,PA,Harbor Creek School District,42.1540413,-79.9638857,,,,,,,,,,,,,,,,,
4211520,PA,Harmony Area School District,40.7706845,-78.7104869,,,,,,,,,,,,,,,,,
4211580,PA,Harrisburg City School District,40.2758906,-76.8850199,,,,,,,,,,,,,,,,,
4211610,PA,Hatboro-Horsham School District,40.1976262,-75.1618315,,,,,,,,,,,,,,,,,
4211670,PA,Haverford Township School District,39.9867378,-75.316394,,,,,,,,,,,,,,,,,
4211700,PA,Hazleton Area School District,40.9669496,-76.0147574,,,,,,,,,,,,,,,,,
4211730,PA,Saucon Valley School District,40.5915826,-75.3043531,,,,,,,,,,,,,,,,,
4211760,PA,Hempfield Area School District,40.2807347,-79.5870526,,,,,,,,,,,,,,,,,
4211790,PA,Hempfield School District,40.0698067,-76.4204154,,,,,,,,,,,,,,,,,
4211820,PA,Hermitage School District,41.2295517,-80.440704,,,,,,,,,,,,,,,,,
4211880,PA,Highlands School District,40.6384595,-79.7426865,,,,,,,,,,,,,,,,,
4211940,PA,Hollidaysburg Area School District,40.4307029,-78.4122513,,,,,,,,,,,,,,,,,
4212030,PA,Hopewell Area School District,40.5768205,-80.3256724,,,,,,,,,,,,,,,,,
4212090,PA,Huntingdon Area School District,40.5160216,-77.9500957,,,,,,,,,,,,,,,,,
4212150,PA,Indiana Area School District,40.630229,-79.2064102,,,,,,,,,,,,,,,,,
4212170,PA,Interboro School District,39.8673905,-75.2763926,,,,,,,,,,,,,,,,,
4212210,PA,Iroquois School District,42.1475419,-80.0205965,,,,,,,,,,,,,,,,,
4212300,PA,Jamestown Area School District,41.5083718,-80.4576298,,,,,,,,,,,,,,,,,
4212330,PA,Jeannette City School District,40.3276025,-79.6138499,,,,,,,,,,,,,,,,,
4212390,PA,Jefferson-Morgan School District,39.9368828,-80.0767201,,,,,,,,,,,,,,,,,
4212420,PA,Jenkintown School District,40.0962794,-75.129623,,,,,,,,,,,,,,,,,
4212480,PA,Jersey Shore Area School District,41.3145734,-77.3372833,,,,,,,,,,,,,,,,,
4212540,PA,Jim Thorpe Area School District,40.9682923,-75.6433019,,,,,,,,,,,,,,,,,
4212570,PA,Johnsonburg Area School District,41.5478258,-78.6512519,,,,,,,,,,,,,,,,,
4212600,PA,Juniata County School District,40.527132,-77.4086745,,,,,,,,,,,,,,,,,
4212630,PA,Juniata Valley School District,40.5943549,-78.0465846,,,,,,,,,,,,,,,,,
4212660,PA,Kane Area School District,41.6711166,-78.8613731,,,,,,,,,,,,,,,,,
4212690,PA,Kennett Consolidated School District,39.8225243,-75.7110132,,,,,,,,,,,,,,,,,
4212720,PA,Keystone School District,41.2298488,-79.5376347,,,,,,,,,,,,,,,,,
4212725,PA,Keystone Central School District,41.262601,-77.6631622,,,,,,,,,,,,,,,,,
4212750,PA,Keystone Oaks School District,40.3955109,-80.0391304,,,,,,,,,,,,,,,,,
4212840,PA,Kiski Area School District,40.5643179,-79.5865369,,,,,,,,,,,,,,,,,
4212930,PA,Kutztown Area School District,40.5785624,-75.8319275,,,,,,,,,,,,,,,,,
4212990,PA,Lackawanna Trail School District,41.5932697,-75.7632767,,,,,,,,,,,,,,,,,
4213020,PA,Lake-Lehman School District,41.3407731,-76.1068611,,,,,,,,,,,,,,,,,
4213050,PA,Lakeland School District,41.5733074,-75.5813301,,,,,,,,,,,,,,,,,
4213080,PA,Lakeview School District,41.3303639,-80.1181358,,,,,,,,,,,,,,,,,
4213110,PA,Lampeter-Strasburg School District,39.9726001,-76.2167674,,,,,,,,,,,,,,,,,
4213140,PA,Lancaster School District,40.0327925,-76.3112325,,,,,,,,,,,,,,,,,
4213290,PA,Homer-Center School District,40.5423984,-79.187334,,,,,,,,,,,,,,,,,
4213320,PA,Laurel Highlands School District,39.8957992,-79.6907074,,,,,,,,,,,,,,,,,
4213380,PA,Laurel School District,40.9956835,-80.231146,,,,,,,,,,,,,,,,,
4213440,PA,Lebanon School District,40.3413346,-76.4252314,,,,,,,,,,,,,,,,,
4213470,PA,Leechburg Area School District,40.669836,-79.603592,,,,,,,,,,,,,,,,,
4213500,PA,Lehighton Area School District,40.811785,-75.7284392,,,,,,,,,,,,,,,,,
4213590,PA,Lewisburg Area School District,40.9545354,-76.906226,,,,,,,,,,,,,,,,,
4213710,PA,Ligonier Valley School District,40.2640078,-79.1909618,,,,,,,,,,,,,,,,,
4213770,PA,Penn Cambria School District,40.5086147,-78.5808882,,,,,,,,,,,,,,,,,
4213980,PA,Littlestown Area School District,39.7602808,-77.0958388,,,,,,,,,,,,,,,,,
4214100,PA,Lower Dauphin School District,40.2903303,-76.678029,,,,,,,,,,,,,,,,,
4214160,PA,Lower Merion School District,40.0299063,-75.2789689,,,,,,,,,,,,,,,,,
4214190,PA,Lower Moreland Township School District,40.120608,-75.07486,,,,,,,,,,,,,,,,,
4214250,PA,Methacton School District,40.1721728,-75.3914353,,,,,,,,,,,,,,,,,
4214310,PA,Loyalsock Township School District,41.268092,-76.9824516,,,,,,,,,,,,,,,,,
4214430,PA,Mahanoy Area School District,40.8154464,-76.1145057,,,,,,,,,,,,,,,,,
4214460,PA,Line Mountain School District,40.7168985,-76.7522073,,,,,,,,,,,,,,,,,
4214550,PA,Manheim Central School District,40.1687241,-76.435656,,,,,,,,,,,,,,,,,
4214580,PA,Manheim Township School District,40.0910781,-76.2974764,,,,,,,,,,,,,,,,,
4214730,PA,Marion Center Area School District,40.7685388,-79.0871597,,,,,,,,,,,,,,,,,
4214760,PA,Marple Newtown School District,39.9785892,-75.3882756,,,,,,,,,,,,,,,,,
4214790,PA,Mars Area School District,40.7091356,-79.9780617,,,,,,,,,,,,,,,,,
4214850,PA,Central Fulton School District,39.9368435,-78.0379418,,,,,,,,,,,,,,,,,
4214880,PA,McGuffey School District,40.0865994,-80.3915937,,,,,,,,,,,,,,,,,
4214940,PA,McKeesport Area School District,40.3393987,-79.8234713,,,,,,,,,,,,,,,,,
4215030,PA,Mechanicsburg Area School District,40.1867998,-76.9825769,,,,,,,,,,,,,,,,,
4215120,PA,Mercer Area School District,41.2356021,-80.2588701,,,,,,,,,,,,,,,,,
4215150,PA,Meyersdale Area School District,39.7909681,-78.954805,,,,,,,,,,,,,,,,,
4215170,PA,Mid Valley School District,41.4513825,-75.6024136,,,,,,,,,,,,,,,,,
4215210,PA,Midd-West School District,40.7581603,-77.1467931,,,,,,,,,,,,,,,,,
4215240,PA,Middletown Area School District,40.2136836,-76.756287,,,,,,,,,,,,,,,,,
4215270,PA,Midland Borough School District,40.6343582,-80.4580115,,,,,,,,,,,,,,,,,
4215290,PA,Mifflin County School District,40.6373849,-77.5969746,,,,,,,,,,,,,,,,,
4215330,PA,Millcreek Township School District,42.0851505,-80.1183475,,,,,,,,,,,,,,,,,
4215360,PA,Millersburg Area School District,40.5607039,-76.9359199,,,,,,,,,,,,,,,,,
4215450,PA,Millville Area School District,41.141745,-76.5171218,,,,,,,,,,,,,,,,,
4215480,PA,Milton Area School District,41.0305778,-76.8950423,,,,,,,,,,,,,,,,,
4215510,PA,Minersville Area School District,40.684059,-76.3060984,,,,,,,,,,,,,,,,,
4215540,PA,Mohawk Area School District,40.940236,-80.4460866,,,,,,,,,,,,,,,,,
4215600,PA,Monessen City School District,40.1519659,-79.8830076,,,,,,,,,,,,,,,,,
4215660,PA,Montgomery Area School District,41.1545615,-76.9789772,,,,,,,,,,,,,,,,,
4215720,PA,Montour School District,40.4634262,-80.1252136,,,,,,,,,,,,,,,,,
4215750,PA,Montoursville Area School District,41.3902116,-76.8778066,,,,,,,,,,,,,,,,,
4215810,PA,Montrose Area School District,41.8971791,-75.9476212,,,,,,,,,,,,,,,,,
4215830,PA,Moon Area School District,40.5099111,-80.2078474,,,,,,,,,,,,,,,,,
4215900,PA,Morrisville Borough School District,40.207644,-74.7802694,,,,,,,,,,,,,,,,,
4215960,PA,Moshannon Valley School District,40.8152587,-78.4574146,,,,,,,,,,,,,,,,,
4215990,PA,Mount Carmel Area School District,40.7955413,-76.4392667,,,,,,,,,,,,,,,,,
4216020,PA,Mount Union Area School District,40.3676465,-77.8740916,,,,,,,,,,,,,,,,,
4216050,PA,Mountain View School District,41.7232297,-75.6840605,,,,,,,,,,,,,,,,,
4216110,PA,Mount Lebanon School District,40.3766961,-80.0489425,,,,,,,,,,,,,,,,,
4216170,PA,Mount Pleasant Area School District,40.1519127,-79.4065794,,,,,,,,,,,,,,,,,
4216200,PA,Muhlenberg School District,40.3952815,-75.923715,,,,,,,,,,,,,,,,,
4216230,PA,Muncy School District,41.2168546,-76.7718322,,,,,,,,,,,,,,,,,
4216290,PA,Greater Nanticoke Area School District,41.190709,-76.0371043,,,,,,,,,,,,,,,,,
4216380,PA,Nazareth Area School District,40.7586717,-75.3251956,,,,,,,,,,,,,,,,,
4216410,PA,Neshaminy School District,40.1709851,-74.9281981,,,,,,,,,,,,,,,,,
4216440,PA,Neshannock Township School District,41.050499,-80.3504331,,,,,,,,,,,,,,,,,
4216500,PA,Woodland Hills School District,40.4203035,-79.8494546,,,,,,,,,,,,,,,,,
4216530,PA,New Brighton Area School District,40.7485451,-80.2741964,,,,,,,,,,,,,,,,,
4216620,PA,New Castle Area School District,40.9737553,-80.3542877,,,,,,,,,,,,,,,,,
4216740,PA,New Kensington-Arnold School District,40.5735209,-79.7535107,,,,,,,,,,,,,,,,,
4216860,PA,New Hope-Solebury School District,40.3675348,-75.0100998,,,,,,,,,,,,,,,,,
4216890,PA,Newport School District,40.4862315,-77.1139973,,,,,,,,,,,,,,,,,
4216980,PA,Norristown Area School District,40.136666,-75.3536068,,,,,,,,,,,,,,,,,
4217010,PA,North Allegheny School District,40.610556,-80.0817865,,,,,,,,,,,,,,,,,
4217100,PA,Moniteau School District,41.0641633,-79.8846468,,,,,,,,,,,,,,,,,
4217130,PA,North Clarion County School District,41.3697871,-79.3334604,,,,,,,,,,,,,,,,,
4217160,PA,North East School District,42.2004852,-79.8262289,,,,,,,,,,,,,,,,,
4217220,PA,North Hills School District,40.5251065,-80.0248382,,,,,,,,,,,,,,,,,
4217280,PA,North Penn School District,40.2454904,-75.2852603,,,,,,,,,,,,,,,,,
4217310,PA,North Pocono School District,41.3239645,-75.5421308,,,,,,,,,,,,,,,,,
4217370,PA,Northampton Area School District,40.7519716,-75.4682059,,,,,,,,,,,,,,,,,
4217430,PA,Riverside Beaver County School District,40.8093705,-80.2338066,,,,,,,,,,,,,,,,,
4217460,PA,Northeast Bradford School District,41.9002285,-76.264414,,,,,,,,,,,,,,,,,
4217520,PA,Northeastern York School District,40.0656554,-76.753127,,,,,,,,,,,,,,,,,
4217580,PA,Northern Bedford County School District,40.1757126,-78.3687905,,,,,,,,,,,,,,,,,
4217610,PA,Northern Cambria School District,40.6325832,-78.7881209,,,,,,,,,,,,,,,,,
4217640,PA,Northern Lebanon School District,40.4498264,-76.5271771,,,,,,,,,,,,,,,,,
4217670,PA,Northern Lehigh School District,40.7397184,-75.6355548,,,,,,,,,,,,,,,,,
4217700,PA,Northern Potter School District,41.903095,-77.7927574,,,,,,,,,,,,,,,,,
4217730,PA,Northern Tioga School District,41.9227691,-77.3026698,,,,,,,,,,,,,,,,,
4217760,PA,Northern York County School District,40.0917068,-76.969579,,,,,,,,,,,,,,,,,
4217770,PA,Northgate School District,40.4965865,-80.0598379,,,,,,,,,,,,,,,,,
4217790,PA,Northwest Area School District,41.1921772,-76.2568078,,,,,,,,,,,,,,,,,
4217850,PA,Northwestern Lehigh School District,40.6558969,-75.7342829,,,,,,,,,,,,,,,,,
4217880,PA,Northwestern School District,41.916189,-80.3865786,,,,,,,,,,,,,,,,,
4217940,PA,Norwin School District,40.3293919,-79.7321462,,,,,,,,,,,,,,,,,
4218030,PA,Octorara Area School District,39.9207546,-75.9459746,,,,,,,,,,,,,,,,,
4218090,PA,Oil City Area School District,41.5081538,-79.696713,,,,,,,,,,,,,,,,,
4218120,PA,Old Forge School District,41.3704793,-75.740855,,,,,,,,,,,,,,,,,
4218150,PA,Oley Valley School District,40.3948778,-75.7807601,,,,,,,,,,,,,,,,,
4218210,PA,Oswayo Valley School District,41.9402076,-78.1130371,,,,,,,,,,,,,,,,,
4218240,PA,Otto-Eldred School District,41.9508045,-78.411247,,,,,,,,,,,,,,,,,
4218270,PA,Owen J. Roberts School District,40.1705058,-75.6804175,,,,,,,,,,,,,,,,,
4218300,PA,Oxford Area School District,39.780091,-75.978656,,,,,,,,,,,,,,,,,
4218330,PA,Palisades School District,40.5187012,-75.1898573,,,,,,,,,,,,,,,,,
4218360,PA,Palmerton Area School District,40.8510668,-75.5679031,,,,,,,,,,,,,,,,,
4218390,PA,Palmyra Area School District,40.3230251,-76.5758193,,,,,,,,,,,,,,,,,
4218450,PA,Panther Valley School District,40.8530459,-75.8410299,,,,,,,,,,,,,,,,,
4218510,PA,Parkland School District,40.6260781,-75.5908694,,,,,,,,,,,,,,,,,
4218570,PA,Pen Argyl Area School District,40.8217417,-75.2616776,,,,,,,,,,,,,,,,,
4218580,PA,Penn-Delco School District,39.8704546,-75.4246678,,,,,,,,,,,,,,,,,
4218590,PA,Penn Hills School District,40.4781739,-79.8291014,,,,,,,,,,,,,,,,,
4218630,PA,Penn Manor School District,39.94146,-76.3713593,,,,,,,,,,,,,,,,,
4218660,PA,Penn-Trafford School District,40.3719567,-79.6574717,,,,,,,,,,,,,,,,,
4218740,PA,Penncrest School District,41.7086072,-80.0037464,,,,,,,,,,,,,,,,,
4218750,PA,Pennridge School District,40.3826934,-75.2539401,,,,,,,,,,,,,,,,,
4218780,PA,Penns Manor Area School District,40.6221697,-78.9650299,,,,,,,,,,,,,,,,,
4218810,PA,Penns Valley Area School District,40.8784704,-77.4942954,,,,,,,,,,,,,,,,,
4218840,PA,Pennsbury School District,40.1911385,-74.8133967,,,,,,,,,,,,,,,,,
4218900,PA,Pequea Valley School District,40.0287802,-76.0525014,,,,,,,,,,,,,,,,,
4218930,PA,Perkiomen Valley School District,40.236551,-75.446927,,,,,,,,,,,,,,,,,
4218960,PA,Peters Township School District,40.2729319,-80.0816286,,,,,,,,,,,,,,,,,
4218990,PA,Philadelphia City School District,40.0093755,-75.1333459,,,,,,,,,,,,,,,,,
4219020,PA,Philipsburg-Osceola Area School District,40.8782578,-78.2183499,,,,,,,,,,,,,,,,,
4219050,PA,Phoenixville Area School District,40.1233539,-75.5294573,,,,,,,,,,,,,,,,,
4219140,PA,Pine Grove Area School District,40.5715351,-76.3898557,,,,,,,,,,,,,,,,,
4219170,PA,Pittsburgh School District,40.4409341,-79.9769938,,,,,,,,,,,,,,,,,
4219200,PA,Pittston Area School District,41.3100328,-75.7386494,,,,,,,,,,,,,,,,,
4219290,PA,Pleasant Valley School District,40.9133939,-75.4359677,,,,,,,,,,,,,,,,,
4219350,PA,Plum Borough School District,40.5018687,-79.7481776,,,,,,,,,,,,,,,,,
4219470,PA,Colonial School District,40.1051943,-75.2745665,,,,,,,,,,,,,,,,,
4219500,PA,Pocono Mountain School District,41.1240259,-75.3926773,,,,,,,,,,,,,,,,,
4219530,PA,Port Allegany School District,41.8138458,-78.2304469,,,,,,,,,,,,,,,,,
4219560,PA,Portage Area School District,40.3817802,-78.6486671,,,,,,,,,,,,,,,,,
4219650,PA,Pottsgrove School District,40.265119,-75.6227333,,,,,,,,,,,,,,,,,
4219680,PA,Pottstown School District,40.2509241,-75.6447544,,,,,,,,,,,,,,,,,
4219710,PA,Pottsville Area School District,40.6909822,-76.206621,,,,,,,,,,,,,,,,,
4219800,PA,Punxsutawney Area School District,40.9603495,-78.998661,,,,,,,,,,,,,,,,,
4219830,PA,Purchase Line School District,40.8043114,-78.8282925,,,,,,,,,,,,,,,,,
4219860,PA,Quaker Valley School District,40.5642174,-80.164668,,,,,,,,,,,,,,,,,
4219890,PA,Quakertown Community School District,40.4529643,-75.3488552,,,,,,,,,,,,,,,,,
4219920,PA,Radnor Township School District,40.0228749,-75.3734336,,,,,,,,,,,,,,,,,
4220040,PA,Reading School District,40.33922,-75.9262773,,,,,,,,,,,,,,,,,
4220100,PA,Red Lion Area School District,39.8665004,-76.4936059,,,,,,,,,,,,,,,,,
4220130,PA,Redbank Valley School District,41.0061312,-79.3462937,,,,,,,,,,,,,,,,,
4220220,PA,Reynolds School District,41.3584579,-80.397336,,,,,,,,,,,,,,,,,
4220250,PA,Richland School District,40.284744,-78.8471471,,,,,,,,,,,,,,,,,
4220310,PA,Ridgway Area School District,41.3923425,-78.7916306,,,,,,,,,,,,,,,,,
4220370,PA,Ridley School District,39.8785821,-75.3286026,,,,,,,,,,,,,,,,,
4220400,PA,Ringgold School District,40.2204902,-79.9976389,,,,,,,,,,,,,,,,,
4220430,PA,Riverview School District,40.5164473,-79.8367219,,,,,,,,,,,,,,,,,
4220460,PA,Rochester Area School District,40.7132342,-80.2692185,,,,,,,,,,,,,,,,,
4220520,PA,Rockwood Area School District,39.9276631,-79.2183708,,,,,,,,,,,,,,,,,
4220550,PA,Rose Tree Media School District,39.9259412,-75.4367949,,,,,,,,,,,,,,,,,
4220580,PA,South Fayette Township School District,40.3565846,-80.16641,,,,,,,,,,,,,,,,,
4220640,PA,St. Marys Area School District,41.3551378,-78.4728104,,,,,,,,,,,,,,,,,
4220730,PA,Salisbury Township School District,40.5514333,-75.4816357,,,,,,,,,,,,,,,,,
4220760,PA,Salisbury-Elk Lick School District,39.7778187,-79.1301614,,,,,,,,,,,,,,,,,
4220850,PA,Sayre Area School District,41.9593254,-76.4356545,,,,,,,,,,,,,,,,,
4220910,PA,Schuylkill Haven Area School District,40.5921303,-76.1276499,,,,,,,,,,,,,,,,,
4220970,PA,Schuylkill Valley School District,40.4383498,-75.9979639,,,,,,,,,,,,,,,,,
4221090,PA,Scranton School District,41.4041782,-75.6659078,,,,,,,,,,,,,,,,,
4221120,PA,Selinsgrove Area School District,40.7877791,-76.9065873,,,,,,,,,,,,,,,,,
4221150,PA,Yough School District,40.1981079,-79.7109835,,,,,,,,,,,,,,,,,
4221180,PA,Shade-Central City School District,40.1139761,-78.8300098,,,,,,,,,,,,,,,,,
4221200,PA,Shaler Area School District,40.5141816,-79.9666832,,,,,,,,,,,,,,,,,
4221240,PA,Shamokin Area School District,40.8018688,-76.584885,,,,,,,,,,,,,,,,,
4221270,PA,Shanksville-Stonycreek School District,40.0133448,-78.8813429,,,,,,,,,,,,,,,,,
4221330,PA,Sharon City School District,41.2339783,-80.4998197,,,,,,,,,,,,,,,,,
4221420,PA,Sharpsville Area School District,41.2916208,-80.4694852,,,,,,,,,,,,,,,,,
4221490,PA,Shenandoah Valley School District,40.8034624,-76.2338304,,,,,,,,,,,,,,,,,
4221510,PA,Shenango Area School District,40.9497572,-80.2980071,,,,,,,,,,,,,,,,,
4221540,PA,Shikellamy School District,40.882278,-76.7399898,,,,,,,,,,,,,,,,,
4221570,PA,Shippensburg Area School District,40.0645756,-77.5073117,,,,,,,,,,,,,,,,,
4221660,PA,Slippery Rock Area School District,40.9991369,-80.055787,,,,,,,,,,,,,,,,,
4221690,PA,Smethport Area School District,41.7302747,-78.4928185,,,,,,,,,,,,,,,,,
4221810,PA,Solanco School District,39.8384977,-76.1623028,,,,,,,,,,,,,,,,,
4221840,PA,Somerset Area School District,40.0493073,-79.1171449,,,,,,,,,,,,,,,,,
4221870,PA,Souderton Area School District,40.2979776,-75.3898673,,,,,,,,,,,,,,,,,
4221910,PA,South Allegheny School District,40.3132609,-79.8629332,,,,,,,,,,,,,,,,,
4221930,PA,South Butler County School District,40.7572103,-79.8321946,,,,,,,,,,,,,,,,,
