district_id,latitude,longitude,county_name,student_count,teacher_count,school_count,district_name,state,date,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,new_unspecified_cases,cumulative_unspecified_cases,source
2101980,38.2002579,-084.8732917,Franklin County,888,66,4,Frankfort Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102010,38.2349190,-084.8687863,Franklin County,6415,374,15,Franklin County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102040,39.0824357,-084.4571108,Campbell County,3129,185,5,Fort Thomas Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102070,36.5165528,-088.8742890,Fulton County,351,29,1,Fulton Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102100,36.5556636,-089.1548418,Fulton County,622,43,3,Fulton County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102130,38.7601027,-084.8621525,Gallatin County,1577,95,4,Gallatin County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102160,37.6301619,-084.5458557,Garrard County,2651,168,5,Garrard County School District,KY,2020-09-08,,2,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102220,36.9952362,-085.9173473,Barren County,2355,154,7,Glasgow Independent School District,KY,2020-09-08,,3,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102250,38.6491670,-084.6259245,Grant County,3639,220,6,Grant County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102280,36.8355596,-088.7339072,Graves County,4292,265,11,Graves County School District,KY,2020-09-08,,1,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102300,37.4585771,-086.3440113,Grayson County,4259,263,8,Grayson County School District,KY,2020-09-08,,6,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102340,37.2753816,-085.5784829,Green County,1674,105,4,Green County School District,KY,2020-09-08,,4,,4,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102400,38.5407973,-082.9425174,Greenup County,2819,174,7,Greenup County School District,KY,2020-09-08,,2,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102460,37.8433252,-086.7927612,Hancock County,1679,102,4,Hancock County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102490,37.6594998,-085.9876159,Hardin County,14787,888,27,Hardin County School District,KY,2020-09-08,,9,,2,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102520,36.8455513,-083.3200081,Harlan County,746,47,3,Harlan Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102540,36.8592233,-083.2214968,Harlan County,3912,245,11,Harlan County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102580,38.4445776,-084.3341313,Harrison County,2958,171,7,Harrison County School District,KY,2020-09-08,,1,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102640,37.3090972,-085.8821233,Hart County,2409,151,6,Hart County School District,KY,2020-09-08,,6,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102670,37.2486967,-083.1832647,Perry County,1010,69,5,Hazard Independent School District,KY,2020-09-08,,18,,3,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102710,37.7925421,-087.5725767,Henderson County,7437,447,13,Henderson County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102760,38.4513829,-085.1196472,Henry County,2152,135,6,Henry County School District,KY,2020-09-08,,,,2,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102790,36.6758960,-088.9720844,Hickman County,773,54,2,Hickman County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102860,37.3110702,-087.5421956,Hopkins County,6749,428,19,Hopkins County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102910,37.5493043,-083.3805234,Breathitt County,344,20,1,Jackson Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102940,37.4034585,-084.0205757,Jackson County,2131,156,8,Jackson County School District,KY,2020-09-08,,1,,3,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2102990,38.1879298,-085.6663313,Jefferson County,97936,6184,170,Jefferson County School District,KY,2020-09-08,,17,,17,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103000,37.2019923,-082.6404423,Letcher County,444,25,1,Jenkins Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103030,37.8732908,-084.5839603,Jessamine County,8418,537,14,Jessamine County School District,KY,2020-09-08,,3,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103060,37.8477561,-082.8301215,Johnson County,3582,227,11,Johnson County School District,KY,2020-09-08,,5,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103090,38.9226358,-084.5317706,Kenton County,14309,817,23,Kenton County School District,KY,2020-09-08,,,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103120,37.3543684,-082.9525461,Knott County,2281,143,7,Knott County School District,KY,2020-09-08,,1,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103150,36.8937001,-083.8504388,Knox County,4362,303,13,Knox County School District,KY,2020-09-08,,,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103180,37.5444624,-085.6968413,Larue County,2360,143,5,Larue County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103210,37.1132678,-084.1193950,Laurel County,9066,537,19,Laurel County School District,KY,2020-09-08,,2,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103240,38.0744531,-082.7382903,Lawrence County,2517,163,6,Lawrence County School District,KY,2020-09-08,,,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103270,37.6081160,-083.7192475,Lee County,934,55,2,Lee County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103330,37.0878462,-083.3886172,Leslie County,1787,102,5,Leslie County School District,KY,2020-09-08,,1,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103360,37.1034886,-082.8794794,Letcher County,3017,199,10,Letcher County School District,KY,2020-09-08,,2,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103390,38.5350468,-083.3701427,Lewis County,2247,143,7,Lewis County School District,KY,2020-09-08,,1,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103480,37.4571737,-084.6583354,Lincoln County,3773,245,7,Lincoln County School District,KY,2020-09-08,,1,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103510,37.2095174,-088.3634261,Livingston County,1204,75,4,Livingston County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103540,36.8600238,-086.8362337,Logan County,3555,211,7,Logan County School District,KY,2020-09-08,,5,,2,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103630,39.0880707,-084.5534959,Kenton County,830,53,2,Ludlow Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103690,37.0239759,-088.0833909,Lyon County,956,53,5,Lyon County School District,KY,2020-09-08,,,,3,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103720,37.7255107,-084.2783618,Madison County,11816,676,22,Madison County School District,KY,2020-09-08,,,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103750,37.6989830,-083.0697210,Magoffin County,2114,143,5,Magoffin County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103780,37.5526040,-085.2689592,Marion County,3280,199,8,Marion County School District,KY,2020-09-08,,1,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103810,36.8820170,-088.3327524,Marshall County,4771,287,13,Marshall County School District,KY,2020-09-08,,2,,3,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103840,37.7967740,-082.5066231,Martin County,1894,114,6,Martin County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103870,38.5941366,-083.8281251,Mason County,2688,165,4,Mason County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103900,36.7351261,-088.6468906,Graves County,1958,109,3,Mayfield Independent School District,KY,2020-09-08,,3,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103960,37.0529605,-088.7168468,McCracken County,7146,410,14,McCracken County School District,KY,2020-09-08,,2,,10,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2103990,36.7311363,-084.4910515,McCreary County,2878,169,7,McCreary County School District,KY,2020-09-08,,3,,6,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104020,37.5267075,-087.2655972,McLean County,1565,101,5,McLean County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104050,37.9718426,-086.2452961,Meade County,4879,260,10,Meade County School District,KY,2020-09-08,,,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104080,37.9355008,-083.5893651,Menifee County,1000,70,4,Menifee County School District,KY,2020-09-08,,1,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104110,37.8165614,-084.8937133,Mercer County,2825,179,6,Mercer County School District,KY,2020-09-08,,,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104140,36.9924298,-085.6334564,Metcalfe County,1568,92,3,Metcalfe County School District,KY,2020-09-08,,2,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104170,36.6134679,-083.7224531,Bell County,1176,80,6,Middlesboro Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104200,36.7140770,-085.7135080,Monroe County,1804,127,5,Monroe County School District,KY,2020-09-08,,7,,2,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104250,38.0381086,-083.9124157,Montgomery County,4680,281,9,Montgomery County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104290,37.9229402,-083.2589444,Morgan County,1964,116,8,Morgan County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104380,36.6008571,-088.3141336,Calloway County,1736,113,4,Murray Independent School District,KY,2020-09-08,,2,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104410,37.7445425,-085.4483032,Nelson County,4630,257,11,Nelson County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104440,39.0864209,-084.4861918,Campbell County,1589,127,5,Newport Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104470,38.3380310,-084.0262231,Nicholas County,1126,69,2,Nicholas County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104500,37.4778588,-086.8448710,Ohio County,4261,243,10,Ohio County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104530,38.4001274,-085.4561516,Oldham County,12727,741,21,Oldham County School District,KY,2020-09-08,,5,,3,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104560,38.4993945,-084.8415902,Owen County,1886,109,3,Owen County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104590,37.7608621,-087.1153779,Daviess County,4958,339,13,Owensboro Independent School District,KY,2020-09-08,,2,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104620,37.4236223,-083.6916370,Owsley County,803,61,2,Owsley County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104650,37.0729958,-088.6200872,McCracken County,3158,198,7,Paducah Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104680,37.8138829,-082.8118771,Johnson County,785,49,2,Paintsville Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104710,38.2112835,-084.2528893,Bourbon County,687,46,4,Paris Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104740,38.6962842,-084.3519435,Pendleton County,2368,131,4,Pendleton County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104770,37.2412822,-083.2177723,Perry County,4003,228,11,Perry County School District,KY,2020-09-08,,1,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104800,37.4860314,-082.4109120,Pike County,8610,503,19,Pike County School District,KY,2020-09-08,,2,,4,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104830,37.4748873,-082.5143206,Pike County,1193,78,2,Pikeville Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104860,36.7588385,-083.7010510,Bell County,599,39,3,Pineville Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104890,37.8099073,-083.8313543,Powell County,2296,140,6,Powell County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104950,37.1073741,-084.5769534,Pulaski County,8498,492,14,Pulaski County School District,KY,2020-09-08,,1,,3,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2104980,38.5420027,-082.7375510,Greenup County,1109,60,5,Raceland-Worthington Independent School District,KY,2020-09-08,,,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105040,38.5134727,-084.0642300,Robertson County,455,25,1,Robertson County School District,KY,2020-09-08,,1,,2,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105070,37.3610502,-084.3143684,Rockcastle County,2825,183,6,Rockcastle County School District,KY,2020-09-08,,1,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105100,38.2042659,-083.4280787,Rowan County,3473,192,10,Rowan County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105130,38.5081461,-082.7128995,Greenup County,2258,131,4,Russell Independent School District,KY,2020-09-08,,6,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105160,36.9905867,-085.0549503,Russell County,3129,180,5,Russell County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105190,36.8466867,-086.8889959,Logan County,983,69,3,Russellville Independent School District,KY,2020-09-08,,6,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105220,37.1767828,-084.6243030,Pulaski County,406,24,1,Science Hill Independent School District,KY,2020-09-08,,,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105260,38.2857099,-084.5783405,Scott County,9471,546,17,Scott County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105320,38.2174619,-085.1952645,Shelby County,7224,412,14,Shelby County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105370,39.0399673,-084.3901571,,,,,Silver Grove Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105400,36.7409366,-086.5817934,Simpson County,3001,187,6,Simpson County School District,KY,2020-09-08,,5,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105430,37.0898179,-084.6056891,Pulaski County,1660,111,3,Somerset Independent School District,KY,2020-09-08,,2,,2,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105460,39.0689295,-084.4745985,Campbell County,208,15,1,Southgate Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105490,38.0254107,-085.3171741,Spencer County,3066,165,5,Spencer County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105520,37.3662101,-085.3280585,Taylor County,2721,151,5,Taylor County School District,KY,2020-09-08,,1,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105550,36.8403384,-087.1836416,Todd County,1998,118,5,Todd County School District,KY,2020-09-08,,,,2,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105580,36.8152860,-087.8922693,Trigg County,2028,119,4,Trigg County School District,KY,2020-09-08,,4,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105610,38.6200401,-085.3512075,Trimble County,1247,67,4,Trimble County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105640,37.6580293,-087.9516496,Union County,2221,147,8,Union County School District,KY,2020-09-08,,1,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105700,38.8385067,-084.6524262,Boone County,1762,105,4,Walton-Verona Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105730,36.9821591,-086.3931628,Warren County,16293,966,36,Warren County School District,KY,2020-09-08,,40,,4,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105760,37.7542085,-085.1754162,Washington County,1732,99,6,Washington County School District,KY,2020-09-08,,2,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105790,36.8007715,-084.8265896,Wayne County,3208,203,8,Wayne County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105820,37.5194599,-087.6847902,Webster County,2253,124,6,Webster County School District,KY,2020-09-08,,,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105850,37.9896790,-085.9683059,Hardin County,134,11,1,West Point Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105880,36.7935673,-084.1070914,Whitley County,4350,288,11,Whitley County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105910,36.7411886,-084.1679741,Whitley County,830,57,1,Williamsburg Independent School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105940,38.6398109,-084.5725174,Grant County,904,54,4,Williamstown Independent School District,KY,2020-09-08,,1,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2105970,37.7438929,-083.4951095,Wolfe County,1284,87,7,Wolfe County School District,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2106000,38.0431027,-084.7488546,Woodford County,4083,237,7,Woodford County School District,KY,2020-09-08,,1,,1,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2121001,37.1895952,-084.1132867,,,,,Laurel County School District for East Bernstadt ISD,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2121002,37.1767828,-084.6243030,,,,,Pulaski County School District for Science Hill ISD,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2121003,37.9896790,-085.9683059,,,,,Elizabethtown Independent School District for West Point ISD,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2121004,38.2697855,-085.5376327,,,,,Jefferson County School District in Anchorage ISD,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2121005,39.0689295,-084.4745985,,,,,Campbell County School District in Southgate ISD,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
2199997,36.5384385,-089.5125501,,,,,School District Not Defined,KY,2020-09-08,,,,,,,https://chfs.ky.gov/agencies/dph/covid19/K-12cv19report.pdf
0028001,31.48,-91.35,,,,,Adams County,MS,2020-08-25,1,1,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028001,31.48,-91.35,,,,,Adams County,MS,2020-09-04,0,2,1,1,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028001,31.48,-91.35,,,,,Adams County,MS,2020-09-11,,,,,,,
0028003,34.88,-88.58,,,,,Alcorn County,MS,2020-08-25,5,48,3,11,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028003,34.88,-88.58,,,,,Alcorn County,MS,2020-09-04,7,64,1,22,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028003,34.88,-88.58,,,,,Alcorn County,MS,2020-09-11,,,,,,,
0028005,31.17,-90.8,,,,,Amite County,MS,2020-08-25,0,0,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028005,31.17,-90.8,,,,,Amite County,MS,2020-09-04,0,0,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028005,31.17,-90.8,,,,,Amite County,MS,2020-09-11,,,,,,,
0028007,33.09,-89.58,,,,,Attala County,MS,2020-08-25,1,1,1,1,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028007,33.09,-89.58,,,,,Attala County,MS,2020-09-04,5,7,0,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028007,33.09,-89.58,,,,,Attala County,MS,2020-09-11,,,,,,,
0028009,34.82,-89.19,,,,,Benton County,MS,2020-08-25,0,2,1,3,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028009,34.82,-89.19,,,,,Benton County,MS,2020-09-04,0,1,3,6,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028009,34.82,-89.19,,,,,Benton County,MS,2020-09-11,,,,,,,
0028011,33.79,-90.88,,,,,Bolivar County,MS,2020-08-25,0,0,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028011,33.79,-90.88,,,,,Bolivar County,MS,2020-09-04,1,0,3,16,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028011,33.79,-90.88,,,,,Bolivar County,MS,2020-09-11,,,,,,,
0028013,33.94,-89.34,,,,,Calhoun County,MS,2020-08-25,0,0,1,1,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028013,33.94,-89.34,,,,,Calhoun County,MS,2020-09-04,3,7,2,3,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028013,33.94,-89.34,,,,,Calhoun County,MS,2020-09-11,,,,,,,
0028015,33.45,-89.92,,,,,Carroll County,MS,2020-08-25,1,1,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028015,33.45,-89.92,,,,,Carroll County,MS,2020-09-04,0,2,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028015,33.45,-89.92,,,,,Carroll County,MS,2020-09-11,,,,,,,
0028017,33.92,-88.95,,,,,Chickasaw County,MS,2020-08-25,4,9,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028017,33.92,-88.95,,,,,Chickasaw County,MS,2020-09-04,1,12,0,1,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028017,33.92,-88.95,,,,,Chickasaw County,MS,2020-09-11,,,,,,,
0028019,33.35,-89.25,,,,,Choctaw County,MS,2020-08-25,0,1,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028019,33.35,-89.25,,,,,Choctaw County,MS,2020-09-04,0,1,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028019,33.35,-89.25,,,,,Choctaw County,MS,2020-09-11,,,,,,,
0028021,31.97,-90.91,,,,,Claiborne County,MS,2020-08-25,0,0,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028021,31.97,-90.91,,,,,Claiborne County,MS,2020-09-04,0,0,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028021,31.97,-90.91,,,,,Claiborne County,MS,2020-09-11,,,,,,,
0028023,32.04,-88.69,,,,,Clarke County,MS,2020-08-25,1,3,0,2,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028023,32.04,-88.69,,,,,Clarke County,MS,2020-09-04,3,9,1,6,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028023,32.04,-88.69,,,,,Clarke County,MS,2020-09-11,,,,,,,
0028025,33.65,-88.77,,,,,Clay County,MS,2020-08-25,,,,,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028025,33.65,-88.77,,,,,Clay County,MS,2020-09-04,0,,0,,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028025,33.65,-88.77,,,,,Clay County,MS,2020-09-11,,,,,,,
0028027,34.23,-90.6,,,,,Coahoma County,MS,2020-08-25,0,2,5,18,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028027,34.23,-90.6,,,,,Coahoma County,MS,2020-09-04,1,4,6,27,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028027,34.23,-90.6,,,,,Coahoma County,MS,2020-09-11,,,,,,,
0028029,31.86,-90.44,,,,,Copiah County,MS,2020-08-25,0,0,1,4,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028029,31.86,-90.44,,,,,Copiah County,MS,2020-09-04,1,2,0,5,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028029,31.86,-90.44,,,,,Copiah County,MS,2020-09-11,,,,,,,
0028031,31.63,-89.55,,,,,Covington County,MS,2020-08-25,0,3,0,0,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028031,31.63,-89.55,,,,,Covington County,MS,2020-09-04,1,5,1,1,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028031,31.63,-89.55,,,,,Covington County,MS,2020-09-11,,,,,,,
0028033,34.88,-89.99,,,,,DeSoto County,MS,2020-08-25,11,11,9,9,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028033,34.88,-89.99,,,,,DeSoto County,MS,2020-09-04,25,58,10,33,,,https://msdh.ms.gov/msdhsite/_static/resources/10475.pdf
0028033,34.88,-89.99,,,,,DeSoto County,MS,2020-09-11,,,,,,,
